ts_ns,ax,ay,az,gesture,trial_id
1101429147000,-2.4014,6.517,7.0054,figure8,42
1101449218000,-2.0375,6.0238,7.5226,figure8,42
1101469232000,-1.7047,6.4979,8.1427,figure8,42
1101489118000,-1.4533,7.082,8.1786,figure8,42
1101509232000,-1.5658,7.0342,8.4563,figure8,42
1101529180000,-1.2186,6.7756,8.9471,figure8,42
1101549179000,-0.8092,6.9911,9.4858,figure8,42
1101569222000,-0.735,7.1371,10.1634,figure8,42
1101589197000,-0.4669,7.2449,10.9008,figure8,42
1101609236000,-0.0694,7.0892,10.9654,figure8,42
1101629227000,0.3974,6.5793,11.2887,figure8,42
1101649159000,0.6656,6.2321,11.8106,figure8,42
1101669116000,0.8715,5.4636,11.3318,figure8,42
1101689157000,1.901,5.0182,11.0708,figure8,42
1101709217000,2.0638,3.4477,11.3198,figure8,42
1101729180000,1.9656,2.0614,11.2791,figure8,42
1101749194000,1.6328,0.8859,11.0492,figure8,42
1101769237000,0.7685,0.0575,10.5752,figure8,42
1101789214000,0.012,-0.5387,10.0413,figure8,42
1101809123000,-0.3184,-0.9505,9.8114,figure8,42
1101829144000,-0.5459,-1.2737,9.9288,figure8,42
1101849157000,-0.6704,-1.6161,9.6103,figure8,42
1101869175000,-0.9457,-1.8747,9.4571,figure8,42
1101889218000,-0.8643,-2.1284,8.9447,figure8,42
1101909135000,-0.6249,-2.229,8.7005,figure8,42
1101929103000,-0.261,-2.5833,8.6239,figure8,42
1101949197000,0.2107,-2.4565,8.4874,figure8,42
1101969118000,0.3879,-2.2577,8.2121,figure8,42
1101989135000,0.4956,-2.2386,8.0421,figure8,42
1102009202000,0.565,-2.2673,8.1666,figure8,42
1102029232000,0.5363,-1.64,8.2672,figure8,42
1102049140000,0.4286,-0.5267,8.5928,figure8,42
1102069197000,0.2274,0.3759,8.8394,figure8,42
1102089218000,-0.1197,1.0989,9.1195,figure8,42
1102109197000,-0.6416,1.8603,9.3948,figure8,42
1102129161000,-0.8595,2.8347,9.5912,figure8,42
1102149200000,-0.759,3.7828,10.0245,figure8,42
1105649195000,-0.1652,-0.3974,9.6989,figure8,43
1105669149000,-0.1604,-0.3711,9.5624,figure8,43
1105689221000,-0.2131,-0.3615,9.517,figure8,43
1105709116000,-0.3711,-0.1891,9.4882,figure8,43
1105729229000,-0.5052,-0.0718,9.402,figure8,43
1105749152000,-0.5507,-0.0048,9.5361,figure8,43
1105769186000,-0.6177,-0.0982,9.5146,figure8,43
1105789213000,-0.577,0.0383,9.5289,figure8,43
1105809110000,-0.498,0.067,9.6175,figure8,43
1105829209000,-0.4908,0.1652,9.6702,figure8,43
1105849114000,-0.4812,0.2131,9.6055,figure8,43
1105869231000,-0.4334,0.2849,9.6774,figure8,43
1105889239000,-0.4501,0.3639,9.6654,figure8,43
1105909174000,-0.2945,0.3591,9.6295,figure8,43
1105929254000,-0.2514,0.2251,9.7133,figure8,43
1105949231000,-0.2442,0.0742,9.6319,figure8,43
1105969110000,-0.4214,0.1413,9.6127,figure8,43
1105989134000,-0.5267,0.1604,9.675,figure8,43
1106009203000,-0.5195,0.2155,9.7396,figure8,43
1106029129000,-0.4812,0.1341,9.6798,figure8,43
1106049120000,-0.3615,-0.2298,9.6798,figure8,43
1106069155000,-0.3089,-0.6009,9.5816,figure8,43
1106089159000,-0.3855,-0.9673,9.3996,figure8,43
1106109216000,-0.407,-1.075,9.4523,figure8,43
1106129124000,-0.4693,-1.2665,9.4379,figure8,43
1106149135000,-0.4693,-1.4174,9.2775,figure8,43
1106169206000,-0.4022,-1.5993,9.335,figure8,43
1106189231000,-0.3543,-1.5778,9.4499,figure8,43
1106209109000,0.0311,-1.2067,9.73,figure8,43
1106229135000,0.0599,-1.0439,9.7995,figure8,43
1106249110000,0.3328,-1.0726,10.0533,figure8,43
1106269174000,0.5962,-0.4788,10.2448,figure8,43
1106289183000,0.3807,-0.1867,10.4675,figure8,43
1106309134000,0.1844,0.328,10.6542,figure8,43
1106329164000,-0.0575,1.2306,10.5776,figure8,43
1106349169000,-0.2394,2.2194,10.6949,figure8,43
1106369239000,-0.3424,3.3088,10.7141,figure8,43
1106389134000,-0.3376,3.9433,10.7907,figure8,43
1106409151000,-0.2394,4.2665,10.8601,figure8,43
1106429145000,-1.0271,3.9217,10.6374,figure8,43
1106449221000,-1.391,3.3806,10.3238,figure8,43
1106469151000,-1.4198,3.2753,9.9168,figure8,43
1106489142000,-1.0391,4.2641,9.9359,figure8,43
1106509151000,-0.735,3.8092,10.0317,figure8,43
1106529142000,-0.3639,3.8642,10.0126,figure8,43
1106549174000,-0.0263,3.7445,10.0676,figure8,43
1106569222000,-0.2586,4.0079,9.8785,figure8,43
1106589112000,-0.5195,4.0247,9.4786,figure8,43
1106609225000,-0.9816,4.1061,8.9232,figure8,43
1106629112000,-1.4006,4.1013,8.6191,figure8,43
1106649127000,-1.7047,3.8068,8.4036,figure8,43
1112809186000,-1.0415,-1.7334,9.4739,figure8,44
1112829246000,-0.7781,-2.4636,9.6774,figure8,44
1112849135000,-0.8499,-2.5786,9.8258,figure8,44
1112869175000,-1.1229,-2.8659,10.6662,figure8,44
1112889219000,-0.9625,-2.4062,10.8146,figure8,44
1112909118000,-0.7949,-1.7023,11.4299,figure8,44
1112929158000,-1.166,-0.012,11.6406,figure8,44
1112949198000,-2.0039,2.3487,11.7364,figure8,44
1112969141000,-2.8204,4.288,11.5353,figure8,44
1112989185000,-3.2465,5.5162,11.4419,figure8,44
1113009158000,-3.3926,5.4684,11.3964,figure8,44
1113029152000,-3.2872,5.1739,11.4586,figure8,44
1113049141000,-3.3543,5.1715,10.8888,figure8,44
1113069156000,-3.4381,5.6168,9.73,figure8,44
1113089184000,-3.213,5.8993,8.6622,figure8,44
1113109135000,-3.1388,5.3893,7.8697,figure8,44
1113129123000,-2.5881,4.9656,7.2736,figure8,44
1113149213000,-2.5786,4.2329,6.2608,figure8,44
1113169224000,-2.32,4.0199,5.1834,figure8,44
1113189117000,-1.8938,3.5267,4.4891,figure8,44
1113209167000,-1.5945,2.3224,4.2258,figure8,44
1113229135000,-1.4317,1.4509,4.1037,figure8,44
1113249158000,-1.1564,0.5962,4.4053,figure8,44
1113269195000,-0.2945,-0.6847,5.1068,figure8,44
1113289162000,0.5507,-1.6161,5.6647,figure8,44
1113309175000,0.644,-2.0925,6.3518,figure8,44
1113329238000,1.0415,-3.1244,6.9168,figure8,44
1113349165000,0.4525,-4.367,7.9942,figure8,44
1113369203000,-0.0287,-4.9033,8.8298,figure8,44
1113389233000,-0.4908,-5.193,9.5361,figure8,44
1113409132000,-0.6393,-5.1643,10.7356,figure8,44
1113429135000,-0.3041,-5.442,12.323,figure8,44
1113449181000,-0.0814,-5.6048,13.3453,figure8,44
1113469219000,0.1604,-5.3702,13.5799,figure8,44
1113489181000,0.237,-4.8028,13.0723,figure8,44
1113509115000,0.3687,-3.9624,12.5743,figure8,44
1113529119000,0.4262,-3.3399,12.0452,figure8,44
1113549175000,0.0383,-2.6839,10.9678,figure8,44
1113569160000,-0.589,-1.3431,9.3901,figure8,44
1113589195000,-1.2713,-0.3998,8.2839,figure8,44
1113609135000,-1.585,0.8236,7.5489,figure8,44
1113629152000,-1.9393,2.2841,6.9887,figure8,44
1113649118000,-1.8603,3.7852,6.6583,figure8,44
1113669118000,-1.5754,4.719,6.6439,figure8,44
1113689141000,-1.3886,4.9608,6.8546,figure8,44
1113709099000,-1.4246,5.6264,6.9887,figure8,44
1113729224000,-1.6017,6.1268,7.1443,figure8,44
1113749113000,-2.1428,5.8347,6.7684,figure8,44
1113769119000,-2.4038,5.7245,6.6655,figure8,44
1113789135000,-2.8778,6.5745,7.0797,figure8,44
1113809176000,-2.3798,7.5609,7.7141,figure8,44
1117309352000,-1.5538,-0.2179,11.2408,figure8,45
1117329201000,-1.9992,0.5028,11.6981,figure8,45
1117349192000,-2.2003,1.6041,12.3325,figure8,45
1117369232000,-1.9465,2.8204,12.56,figure8,45
1117389159000,-2.1739,3.6607,12.7252,figure8,45
1117409232000,-2.2122,3.565,12.3014,figure8,45
1117429177000,-2.2913,3.5027,12.0476,figure8,45
1117449213000,-2.2817,4.0342,11.7507,figure8,45
1117469120000,-1.9944,4.7142,11.212,figure8,45
1117489135000,-1.2617,5.1332,10.7188,figure8,45
1117509239000,-0.68,4.9632,10.1993,figure8,45
1117529178000,-0.3352,5.7724,9.8162,figure8,45
1117549161000,-0.5267,5.272,8.8585,figure8,45
1117569213000,-0.0982,5.5498,8.1618,figure8,45
1117589222000,-0.4046,6.0956,7.2999,figure8,45
1117609152000,-0.7997,6.4572,5.8802,figure8,45
1117629221000,-1.6688,5.9256,5.0494,figure8,45
1117649239000,-1.6975,4.9799,4.1899,figure8,45
1117669196000,-1.3934,4.1659,3.8786,figure8,45
1117689238000,-1.2139,3.134,3.5362,figure8,45
1117709179000,-0.7494,2.0494,3.5602,figure8,45
1117729105000,-0.8906,0.6201,4.0318,figure8,45
1117749214000,-1.0846,-1.1588,4.5442,figure8,45
1117769119000,-1.2546,-2.9497,5.0015,figure8,45
1117789214000,-1.257,-3.5147,5.8658,figure8,45
1117809237000,-1.1588,-3.7852,6.9336,figure8,45
1117829153000,-1.063,-4.4005,8.7101,figure8,45
1117849109000,-0.1389,-5.6886,10.1466,figure8,45
1117869136000,1.1588,-6.2393,11.6334,figure8,45
1117889181000,1.731,-6.9791,12.4379,figure8,45
1117909179000,1.8435,-7.8027,12.785,figure8,45
1117929231000,1.8723,-7.5944,12.4187,figure8,45
1117949219000,1.7142,-6.5074,11.7388,figure8,45
1117969238000,1.6352,-5.6288,10.9583,figure8,45
1117989118000,1.4246,-4.3311,10.4387,figure8,45
1118009158000,0.8188,-2.715,9.8306,figure8,45
1118029119000,-0.0263,-0.747,8.849,figure8,45
1118049159000,-1.5897,1.7693,7.1323,figure8,45
1118069158000,-2.308,3.3734,6.3662,figure8,45
1118089182000,-2.3224,3.9935,6.5769,figure8,45
1118109162000,-2.1045,4.8243,6.8283,figure8,45
1118129142000,-1.8818,6.4596,7.1419,figure8,45
1118149158000,-1.5179,7.3071,7.2353,figure8,45
1118169142000,-1.2761,7.5369,7.7452,figure8,45
1118189233000,-0.8954,7.6231,8.2025,figure8,45
1118209182000,-0.8787,8.0637,8.7628,figure8,45
1118229225000,-1.233,8.4156,9.2392,figure8,45
1118249146000,-0.8954,9.3757,9.3901,figure8,45
1118269114000,-0.8619,9.3063,9.347,figure8,45
1118289220000,-0.7685,8.4611,10.1993,figure8,45
1118309158000,-0.4166,7.4436,11.2336,figure8,45
1118329119000,0.8164,6.7109,12.2487,figure8,45
1121209321000,-0.9385,-0.2945,9.6654,figure8,46
1121229193000,-1.0894,-0.3256,9.6343,figure8,46
1121249219000,-1.0846,-0.0144,9.5529,figure8,46
